"","pitcher","pitch_type_condensed","pitches","totalPitches","usagePCT","p_throws","avgVelo","avgRPX","avgRPZ","avgRPY","avgHBRK","avgVBRK","sdVelo","sdRPX","sdRPZ","sdRPY","sdHBRK","sdVBRK"
"87",500779,"FF",301,1223,0.246116107931316,"L",90.1800664451827,2.18744186046512,5.78495016611296,53.9299335548173,0.236112956810631,1.32428571428571,0.917860553444978,0.101812413004802,0.0889967087873047,0.187755147919627,0.152023596408238,0.121223917174946
"88",500779,"SI",391,1223,0.319705641864268,"L",90.3946291560102,2.19107416879795,5.793273657289,53.9131457800512,1.10774936061381,1.1150895140665,0.895399525820767,0.1018061109584,0.0981235448191309,0.198520364456499,0.15665918779754,0.147587191673849
"89",502043,"CB",261,3031,0.0861101946552293,"R",79.451724137931,-2.17459770114943,6.27226053639847,53.6738697318008,0.540804597701149,-0.601379310344828,1.10629618397803,0.136509830001369,0.0955825515844994,0.185843105570276,0.162536753648128,0.216577428402335
"90",502043,"CH",519,3031,0.1712306169581,"R",85.5121387283237,-2.26830443159923,6.22385356454721,53.6150481695568,-1.16350674373796,0.346242774566474,1.31267471792529,0.127478576440771,0.0947858068047765,0.194270111065992,0.199128495632762,0.181858559164318
"91",502043,"CT",506,3031,0.166941603431211,"R",89.8409090909091,-2.26630434782609,6.2354347826087,53.6376086956522,0.099901185770751,0.889446640316206,1.18042045019727,0.144961511658257,0.0984649945118064,0.194164401718062,0.156404496271804,0.195547695224214
"92",502043,"FF",404,3031,0.133289343451006,"R",92.0925925925926,-2.05007407407407,6.34972839506173,53.6413086419753,-0.46279012345679,1.38311111111111,1.03383092458973,0.12973027786334,0.0940700987237866,0.182447648938947,0.160674222707958,0.127976250890856
"93",502043,"SI",787,3031,0.2596502804355,"R",91.9416243654822,-2.04279187817259,6.32096446700508,53.5732487309645,-1.19733502538071,0.679302030456853,1.14931874236565,0.182152378605913,0.130919274452704,0.192214683187703,0.153072735836736,0.179155565902483
"94",502043,"SL",554,3031,0.182777961068954,"R",81.65,-2.28312274368231,6.15638989169675,53.6336462093863,0.884927797833935,0.101841155234657,1.1476408697862,0.148351384182427,0.0953036432589704,0.212733159638634,0.287987489405517,0.248992625081096
"95",502085,"CB",251,973,0.257965056526208,"R",84.3629482071713,-2.79119521912351,5.77756972111554,53.9277689243028,0.706294820717131,-0.970876494023904,1.66296773068715,0.15095484668288,0.11022554204685,0.191189441106035,0.235117453059248,0.233310155555344
"96",502085,"CT",522,973,0.536485097636177,"R",93.2511494252874,-2.73565134099617,5.75781609195402,53.7531609195402,0.137816091954023,1.35212643678161,0.964777291083918,0.134678322548275,0.10535298809904,0.178921295829379,0.221205519053973,0.201735938725502
"97",502085,"SL",188,973,0.193216855087359,"R",85.1287234042553,-2.79335106382979,5.75106382978723,53.8437234042553,0.579734042553191,0.0336170212765957,1.886491372492,0.143161193876055,0.132438811096746,0.194902877459069,0.432040839709805,0.258263849927385
"98",502171,"CB",408,2496,0.163461538461538,"R",83.6164179104478,-2.01082089552239,5.82626865671642,54.7344527363184,0.655547263681592,-1.07791044776119,0.956030396577255,0.122899601224906,0.114532585667736,0.262792075257094,0.205264439880065,0.195900916326989
"99",502171,"CH",968,2496,0.387820512820513,"R",89.5497885835095,-2.16735729386892,5.79404862579281,54.5719238900634,-1.09173361522199,0.163826638477801,1.040108336704,0.118288470076726,0.119840254179967,0.238026939296327,0.29676448694224,0.275188338717016
"100",502171,"SI",989,2496,0.396233974358974,"R",94.5467975206612,-2.03802685950413,5.72923553719008,54.5331095041322,-1.33550619834711,0.580413223140496,0.76874713227136,0.114209351222086,0.103067905134386,0.217574151185942,0.174973338086602,0.180808922065803
"101",502171,"SL",125,2496,0.0500801282051282,"R",86.2216,-1.93912,5.75856,54.60904,0.92144,-0.26952,0.777463203153734,0.103682331216324,0.112419892626103,0.198394458819602,0.271619111874485,0.191281147579564
"102",502624,"CB",58,1446,0.0401106500691563,"R",77.5775862068966,-1.27741379310345,5.87879310344828,54.7394827586207,0.599137931034483,-1.25258620689655,1.34399810769607,0.525028187530107,0.0838979661465817,0.132074173920634,0.135339527333304,0.173978828565055
"103",502624,"CH",332,1446,0.229598893499308,"R",83.9099397590361,-1.39786144578313,5.76620481927711,54.6780120481928,-1.29478915662651,0.939246987951807,1.06399066221963,0.530004792848722,0.0954875875309183,0.136570953105139,0.18801302616828,0.17516424529789
"104",502624,"CT",379,1446,0.26210235131397,"R",89.1828496042216,-1.56324538258575,5.87121372031662,54.5648548812665,0.352532981530343,0.565461741424802,1.27426555506868,0.603536553031401,0.0884917968974142,0.12876978985391,0.125701926948004,0.200441273744306
"105",502624,"FF",432,1446,0.298755186721992,"R",93.2476851851852,-1.47696759259259,5.87351851851852,54.5692361111111,-0.559467592592593,1.12868055555556,1.07407510008159,0.618530793360197,0.0904827456837911,0.128318121907622,0.203235873538681,0.228044994525705
"106",502624,"SI",125,1446,0.0864453665283541,"R",92.8096,-1.57976,5.84336,54.56328,-1.04352,1.06176,1.16856846528756,0.611114085753594,0.108240651835054,0.1080902848429,0.165189314658725,0.196165104916998
"107",502624,"SL",120,1446,0.0829875518672199,"R",80.6608333333333,-2.00583333333333,5.86366666666667,54.6673333333333,1.10058333333333,-0.0918333333333333,1.53180817157691,0.326382214803528,0.0884975747028772,0.153013062183853,0.264791961572033,0.308882462030689
"108",506433,"CB",241,2214,0.108852755194219,"R",75.9672199170124,-1.81004149377593,5.55609958506224,53.9189626556017,0.895726141078838,-1.16219917012448,3.86307899508518,0.165230893815571,0.119734665162157,0.204994315611234,0.199984352776569,0.2419308995684
"109",506433,"CH",181,2214,0.0817524841915086,"R",89.1878453038674,-2.03569060773481,5.55889502762431,53.9229281767956,-0.553756906077348,0.391270718232044,1.59894628439501,0.13738912042551,0.133499459123433,0.271820488826913,0.399973924871411,0.285341975480559
"110",506433,"CT",218,2214,0.0984643179765131,"R",90.3137614678899,-2.13064220183486,5.50385321100917,53.9338073394495,0.205963302752294,0.722293577981651,2.13290947694679,0.152700877621794,0.109951042786862,0.266879388248983,0.190860864544956,0.334016564691815
"111",506433,"FF",364,2214,0.164408310749774,"R",94.7244505494506,-2.06,5.52516483516484,53.9061538461538,-0.546483516483516,1.4406043956044,1.04458776994475,0.211976140868544,0.11202235744346,0.190506179336345,0.18135774199504,0.18321935124143
"112",506433,"SI",417,2214,0.188346883468835,"R",94.2465227817746,-2.13398081534772,5.42117505995204,53.8420863309353,-1.21601918465228,0.851654676258993,1.23311427393438,0.134104865742,0.122157332943559,0.157971553641226,0.192202516433506,0.209470246839528
"113",506433,"SL",792,2214,0.357723577235772,"R",83.8742424242424,-2.17318181818182,5.45994949494949,54.0375126262626,0.977613636363636,-0.0780050505050505,2.39255972331973,0.199568376915545,0.149695848317638,0.261744125431978,0.519231891337537,0.307995534101216
"114",518397,"CH",54,666,0.0810810810810811,"L",85.8803921568627,1.76862745098039,5.72686274509804,54.1856862745098,0.934313725490196,0.27921568627451,1.43220384133588,0.0756840698652798,0.0878746879614018,0.237497409686596,0.191898461713071,0.257167985077886
"115",518397,"SI",506,666,0.75975975975976,"L",92.7514112903226,1.83651209677419,5.73141129032258,54.2608266129032,1.14175403225806,0.326310483870968,1.03942390036017,0.111328669176655,0.0864824627142381,0.240228683510591,0.177229942472937,0.149730722510792
